well,date,source_kind,oil_bbl,water_bbl,gas_mcf,days_on,days_in_month,oil_bpd_cd,water_cut,gor_scf_bbl,perf_top_mkb,perf_base_mkb,zone,source_file,source_sheet,quality_flag
FIELD,1960-01-01,cnh_monthly_field_level,3490.9410000000003,3158.8379999999997,,,31.0,112.611,0.47502901976140854,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-02-01,cnh_monthly_field_level,3019.19,2884.108,,,29.0,104.11,0.4885587683359369,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-03-01,cnh_monthly_field_level,3031.769,3103.875,,,31.0,97.79899999999999,0.5058759928053191,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-04-01,cnh_monthly_field_level,2132.31,1885.5600000000002,,,30.0,71.077,0.4692934315943523,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-05-01,cnh_monthly_field_level,3579.0119999999997,3771.1189999999997,,,31.0,115.45199999999998,0.5130682704838866,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-06-01,cnh_monthly_field_level,3195.33,3372.1200000000003,,,30.0,106.511,0.5134595619304296,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-07-01,cnh_monthly_field_level,3340.002,3389.7569999999996,,,31.0,107.742,0.5036966405483465,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-08-01,cnh_monthly_field_level,3295.951,3566.302,,,31.0,106.321,0.5196984139174117,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-09-01,cnh_monthly_field_level,3031.77,3161.88,,,30.0,101.059,0.5105034995519605,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-10-01,cnh_monthly_field_level,3214.2039999999997,3011.9289999999996,,,31.0,103.684,0.48375596859238307,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-11-01,cnh_monthly_field_level,3201.6,3015.4799999999996,,,30.0,106.72,0.4850315582234746,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1960-12-01,cnh_monthly_field_level,3264.5170000000003,2683.5460000000003,,,31.0,105.307,0.451163008865239,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-01-01,cnh_monthly_field_level,3277.103,2821.279,,,31.0,105.71300000000001,0.4626274641372089,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-02-01,cnh_monthly_field_level,2629.228,1978.8999999999999,,,28.0,93.901,0.4294368559206689,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-03-01,cnh_monthly_field_level,3157.567,2305.7490000000003,,,31.0,101.857,0.42204203454458794,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-04-01,cnh_monthly_field_level,2905.98,2217.48,,,30.0,96.866,0.43280907824009557,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-05-01,cnh_monthly_field_level,3031.769,2358.697,,,31.0,97.79899999999999,0.4375682918693857,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-06-01,cnh_monthly_field_level,3019.2,1804.35,,,30.0,100.64,0.37407096433124987,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-07-01,cnh_monthly_field_level,3126.1330000000003,2948.379,,,31.0,100.843,0.4853688658446966,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-08-01,cnh_monthly_field_level,3075.82,2793.0069999999996,,,31.0,99.22,0.4759054918470079,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-09-01,cnh_monthly_field_level,2817.93,2969.58,,,30.0,93.931,0.5131014892414872,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-10-01,cnh_monthly_field_level,3088.375,2782.436,,,31.0,99.625,0.47394405985816956,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-11-01,cnh_monthly_field_level,2685.8399999999997,2365.77,,,30.0,89.52799999999999,0.46832000095019216,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1961-12-01,cnh_monthly_field_level,1415.243,2323.3880000000004,,,31.0,45.653,0.6214542167975391,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-01-01,cnh_monthly_field_level,2063.112,3587.506,,,31.0,66.552,0.6348873698416704,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-02-01,cnh_monthly_field_level,2629.228,2920.148,,,28.0,93.901,0.5262119560829902,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-03-01,cnh_monthly_field_level,3302.2439999999997,3021.8179999999998,,,31.0,106.52399999999999,0.4778286487387378,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-04-01,cnh_monthly_field_level,3245.64,3103.74,,,30.0,108.188,0.48882568061763515,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-05-01,cnh_monthly_field_level,2968.87,2468.158,,,31.0,95.77,0.4539535201952243,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-06-01,cnh_monthly_field_level,3094.68,3343.86,,,30.0,103.15599999999999,0.5193506602428501,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-07-01,cnh_monthly_field_level,3295.951,3361.516,,,31.0,106.321,0.5049241701085413,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-08-01,cnh_monthly_field_level,3012.9210000000003,3244.987,,,31.0,97.191,0.518541819406741,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-09-01,cnh_monthly_field_level,2534.8799999999997,3011.94,,,30.0,84.496,0.5430030179454174,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-10-01,cnh_monthly_field_level,2893.385,3400.359,,,31.0,93.33500000000001,0.5402760264796279,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-11-01,cnh_monthly_field_level,2723.58,3156.7200000000003,,,30.0,90.786,0.5368297535840009,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1962-12-01,cnh_monthly_field_level,1195.112,1295.862,,,31.0,38.552,0.5202230131667371,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-03-01,cnh_monthly_field_level,37.727000000000004,21.173000000000002,,,31.0,1.217,0.35947368421052633,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-06-01,cnh_monthly_field_level,1905.8700000000001,1218.21,,,30.0,63.529,0.3899419989244834,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-07-01,cnh_monthly_field_level,2547.456,1648.983,,,31.0,82.176,0.39294816390754156,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-08-01,cnh_monthly_field_level,1578.799,1896.146,,,31.0,50.929,0.5456621615593916,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-09-01,cnh_monthly_field_level,2371.3199999999997,3425.07,,,30.0,79.044,0.5908970928457196,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-10-01,cnh_monthly_field_level,3038.0620000000004,3634.3160000000003,,,31.0,98.00200000000001,0.5446807719826424,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-11-01,cnh_monthly_field_level,2459.4,2796.5399999999995,,,30.0,81.98,0.5320722839301818,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1963-12-01,cnh_monthly_field_level,2220.375,2408.1420000000003,,,31.0,71.625,0.5202837107436357,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-01-01,cnh_monthly_field_level,2220.375,1761.978,,,31.0,71.625,0.4424464631839518,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-02-01,cnh_monthly_field_level,2434.2309999999998,1800.813,,,29.0,83.939,0.42521706976361995,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-03-01,cnh_monthly_field_level,2786.466,1896.146,,,31.0,89.886,0.4049334004183989,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-04-01,cnh_monthly_field_level,2566.3199999999997,1645.44,,,30.0,85.544,0.3906775314832754,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-05-01,cnh_monthly_field_level,2503.4049999999997,1684.013,,,31.0,80.755,0.40216023334665896,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-06-01,cnh_monthly_field_level,2654.37,1825.53,,,30.0,88.479,0.40749347083640264,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-07-01,cnh_monthly_field_level,3063.234,2182.152,,,31.0,98.814,0.4160136165384206,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-08-01,cnh_monthly_field_level,3069.527,2235.131,,,31.0,99.017,0.42135251697658926,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-09-01,cnh_monthly_field_level,3000.33,2256.2999999999997,,,30.0,100.011,0.4292293731915695,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-10-01,cnh_monthly_field_level,2975.163,2386.969,,,31.0,95.973,0.44515297273547166,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-11-01,cnh_monthly_field_level,2899.6800000000003,2270.43,,,30.0,96.656,0.43914539535909286,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1964-12-01,cnh_monthly_field_level,1937.314,1567.763,,,31.0,62.494,0.44728346909354627,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-01-01,cnh_monthly_field_level,3283.365,2652.143,,,31.0,105.91499999999999,0.44682662377002946,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-02-01,cnh_monthly_field_level,2314.7320000000004,1815.1840000000002,,,28.0,82.66900000000001,0.4395208038129588,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-03-01,cnh_monthly_field_level,1522.193,1137.142,,,31.0,49.103,0.4276038934545667,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-04-01,cnh_monthly_field_level,220.14000000000001,130.65,,,30.0,7.338,0.37244505259557,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-05-01,cnh_monthly_field_level,912.0509999999999,565.037,,,31.0,29.421,0.3825344190732035,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-06-01,cnh_monthly_field_level,2792.7599999999998,1603.29,,,30.0,93.092,0.36471150237144717,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-07-01,cnh_monthly_field_level,2817.931,1469.09,,,31.0,90.901,0.3426831825643028,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-08-01,cnh_monthly_field_level,3069.527,1613.891,,,31.0,99.017,0.3445968307761554,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-09-01,cnh_monthly_field_level,2773.8900000000003,1444.38,,,30.0,92.46300000000001,0.34241051426295616,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-10-01,cnh_monthly_field_level,3094.668,1497.331,,,31.0,99.828,0.3260738950509353,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-11-01,cnh_monthly_field_level,3100.98,1405.53,,,30.0,103.366,0.3118888008680775,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,1965-12-01,cnh_monthly_field_level,2641.789,1190.09,,,31.0,85.21900000000001,0.31057609073772946,,,,N/A,appraisal_plan/Tecolutla Production to Dec 2018.xlsx,DATA (WELL=CAMPO),"field total, no well split; rate x days-in-month"
FIELD,2018-09-01,pemex_statement_sales,1720.0,,,,30.0,57.333333333333336,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2018-07-01 to 2018-09-30; final adjusted
FIELD,2018-10-01,pemex_statement_sales,5054.0,,,,31.0,163.03225806451613,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2018-10-01 to 2018-10-29; final adjusted
FIELD,2018-11-01,pemex_statement_sales,4441.0,,,,30.0,148.03333333333333,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2018-11-01 to 2018-11-30; final adjusted
FIELD,2018-12-01,pemex_statement_sales,3944.0,,,,31.0,127.2258064516129,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2018-12-01 to 2018-12-27; final adjusted
FIELD,2019-01-01,pemex_statement_sales,3925.0,,,,31.0,126.61290322580645,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-01-01 to 2019-01-31; final adjusted
FIELD,2019-02-01,pemex_statement_sales,2292.0,,,,28.0,81.85714285714286,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-02-01 to 2019-02-28; final adjusted
FIELD,2019-03-01,pemex_statement_sales,1810.0,,,,31.0,58.38709677419355,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-03-01 to 2019-03-28; nan
FIELD,2019-04-01,pemex_statement_sales,2200.0,,,,30.0,73.33333333333333,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-04-01 to 2019-04-29; nan
FIELD,2019-05-01,pemex_statement_sales,2306.0,,,,31.0,74.38709677419355,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-05-01 to 2019-05-30; nan
FIELD,2019-06-01,pemex_statement_sales,3757.0,,,,30.0,125.23333333333333,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-06-01 to 2019-06-27; nan
FIELD,2019-07-01,pemex_statement_sales,4136.0,,,,31.0,133.41935483870967,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-07-01 to 2019-07-30; nan
FIELD,2019-07-01,tonalli_trucking_sales,4187.015743716,46.89807342738712,,,31.0,135.0650239908387,0.011076766191483121,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"24 loads (24 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 4153, shipped 4200 bbl"
FIELD,2019-08-01,pemex_statement_sales,2819.0,,,,31.0,90.93548387096774,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-08-01 to 2019-08-29; nan
FIELD,2019-08-01,tonalli_trucking_sales,3035.09386134,11.102459110912662,,,31.0,97.9062535916129,0.003644695857707957,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"17 loads (17 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 3032, shipped 3043 bbl"
FIELD,2019-09-01,pemex_statement_sales,2637.0,,,,30.0,87.9,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-09-01 to 2019-09-28; nan
FIELD,2019-09-01,tonalli_trucking_sales,2552.774211385,2.555990951042105,,,30.0,85.09247371283332,0.0010002585766432294,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"15 loads (15 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2557, shipped 2560 bbl"
FIELD,2019-10-01,pemex_statement_sales,2300.0,,,,31.0,74.19354838709677,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-10-01 to 2019-10-30; nan
FIELD,2019-10-01,tonalli_trucking_sales,2137.803451383,4.359918316172468,,,31.0,68.96140165751612,0.0020352874938687517,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"12 loads (12 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2140, shipped 2144 bbl"
FIELD,2019-11-01,pemex_statement_sales,2140.65,,,,30.0,71.355,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-11-01 to 2019-11-29; nan
FIELD,2019-11-01,tonalli_trucking_sales,2165.791804606,4.669522246053731,,,30.0,72.19306015353332,0.0021513961977964427,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"12 loads (12 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2169, shipped 2173 bbl"
FIELD,2019-12-01,pemex_statement_sales,2378.84,,,,31.0,76.73677419354838,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2019-12-01 to 2019-12-29; nan
FIELD,2019-12-01,tonalli_trucking_sales,2420.290353371273,7.226723987915165,,,31.0,78.07388236681525,0.0029770023269112766,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"13 loads (13 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2416, shipped 2423 bbl"
FIELD,2020-01-01,pemex_statement_sales,2851.63,,,,31.0,91.98806451612903,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-01-01 to 2020-01-30; nan
FIELD,2020-01-01,tonalli_trucking_sales,2954.667988423,3.7707123852893574,,,31.0,95.31187059429033,0.0012745616071947485,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"16 loads (16 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2965, shipped 2968 bbl"
FIELD,2020-02-01,pemex_statement_sales,2208.0,,,,29.0,76.13793103448276,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-02-01 to 2020-02-27; nan
FIELD,2020-02-01,tonalli_trucking_sales,2230.0047464980003,2.08434337398657,,,29.0,76.89671539648276,0.0009338083248756482,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"12 loads (12 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2231, shipped 2233 bbl"
FIELD,2020-03-01,tonalli_trucking_sales,1494.3768195932162,0.638496124421124,,,31.0,48.205703857845684,0.0004270833333333666,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"8 loads (8 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 1494, shipped 1495 bbl"
FIELD,2020-07-01,pemex_statement_sales,1333.0,,,,31.0,43.0,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-07-01 to 2020-07-30; nan
FIELD,2020-07-01,tonalli_trucking_sales,1290.5616147169999,1.4457324603059476,,,31.0,41.631019829580644,0.001118981609094167,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"7 loads (7 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 1291, shipped 1293 bbl"
FIELD,2020-08-01,pemex_statement_sales,2234.0,,,,31.0,72.06451612903226,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-08-01 to 2020-08-28; nan
FIELD,2020-08-01,tonalli_trucking_sales,2418.6725567940002,0.9670612481942555,,,31.0,78.02169538045162,0.000399671604392366,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"13 loads (13 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2420, shipped 2421 bbl"
FIELD,2020-09-01,pemex_statement_sales,2589.0,,,,30.0,86.3,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-09-01 to 2020-09-29; nan
FIELD,2020-09-01,tonalli_trucking_sales,2609.70581594,1.110863361993978,,,30.0,86.99019386466667,0.0004254850104186439,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"14 loads (14 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2611, shipped 2612 bbl"
FIELD,2020-10-01,pemex_statement_sales,2162.0,,,,31.0,69.74193548387096,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-10-01 to 2020-10-29; nan
FIELD,2020-10-01,tonalli_trucking_sales,2239.171340876,0.2635561398101629,,,31.0,72.23133357664517,0.00011768868126569264,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"12 loads (12 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2240, shipped 2240 bbl"
FIELD,2020-11-01,pemex_statement_sales,1908.0,,,,30.0,63.6,,,,,,staff_production/Tecolutla Production Tracking.xlsx,Reconciliation,2020-11-01 to 2020-11-28; nan
FIELD,2020-11-01,tonalli_trucking_sales,2043.213310505,0.0,,,30.0,68.10711035016666,0.0,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"12 loads (11 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2045, shipped 2045 bbl"
FIELD,2020-12-01,tonalli_trucking_sales,1811.761648591,0.0,,,31.0,58.44392414809678,0.0,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"10 loads (10 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 1841, shipped 1841 bbl"
FIELD,2021-01-01,tonalli_trucking_sales,2051.032415166,0.0,,,31.0,66.16233597309677,0.0,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"11 loads (11 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2055, shipped 2055 bbl"
FIELD,2021-02-01,tonalli_trucking_sales,2335.23323734,39.99119361960413,,,28.0,83.40118704785714,0.016836806281689966,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"13 loads (13 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2339, shipped 2379 bbl"
FIELD,2021-03-01,tonalli_trucking_sales,2224.162420265,24.861903803455647,,,31.0,71.74717484725807,0.01105452864043764,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"12 loads (12 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 2205, shipped 2230 bbl"
FIELD,2021-04-01,tonalli_trucking_sales,1614.87103137,9.938586173712366,,,30.0,53.829034379,0.006116769661135384,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"9 loads (9 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 1612, shipped 1622 bbl"
FIELD,2021-05-01,tonalli_trucking_sales,1462.1613779230001,5.824419606634535,,,31.0,47.166496062032266,0.003967626673525059,,,,,staff_production/Tecolutla Production Tracking.xlsx,TRUCKING,"8 loads (8 to oil terminals); oil = PEMEX-measured where >0 else Tonalli; Tonalli oil 1485, shipped 1490 bbl"
