DEPT,mss,gr,nprl,dprl,den,pe,res_ild,phi,sw,sw_m1p8,pay_6_50,pay_4_60
2292.5,2260.431724137931,72.226804,0.100885,0.094191,2.551067,3.755749,4.790655,0.097538,1.0,0.8626075838518863,False,False
2292.525,2260.455344827586,73.868919,0.099669,0.086591,2.54677,3.791651,4.773676,0.09312999999999999,1.0,0.9008657369316425,False,False
2292.55,2260.4789655172412,75.45103,0.100276,0.073019,2.545837,3.79089,4.754559,0.0866475,1.0,0.9632336104556963,False,False
2292.575,2260.502586206896,75.613994,0.10279,0.058458,2.546532,3.729671,4.736232,0.080624,1.0,1.0,False,False
2292.6,2260.5262068965517,74.619348,0.106596,0.055688,2.54865,3.62806,4.71925,0.08114199999999999,1.0,1.0,False,False
2292.625,2260.549827586207,73.544386,0.111081,0.063281,2.55139,3.522003,4.705279,0.08718100000000001,1.0,0.9629302500126274,False,False
2292.65,2260.573448275862,73.003639,0.115206,0.07473,2.554434,3.452625,4.69806,0.094968,1.0,0.8922536628267949,False,False
2292.675,2260.5970689655173,73.580623,0.117889,0.080174,2.557427,3.437149,4.698795,0.0990315,1.0,0.8591676400205778,False,False
2292.7,2260.620689655172,75.034547,0.11902,0.080338,2.560444,3.47879,4.705956,0.099679,1.0,0.8534929643634985,False,False
2292.725,2260.6443103448273,77.068967,0.119392,0.081569,2.562327,3.560604,4.716183,0.1004805,1.0,0.8464440348755269,False,False
2292.75,2260.6679310344825,78.375929,0.119658,0.087211,2.562392,3.659569,4.725836,0.1034345,1.0,0.8238136452020423,False,False
2292.775,2260.6915517241378,78.333064,0.120056,0.094294,2.560826,3.74597,4.733955,0.10717499999999999,0.9966935020736674,0.7972067662822282,False,False
2292.8,2260.715172413793,77.346542,0.120834,0.095866,2.558276,3.803915,4.739978,0.10835,0.9852583021818617,0.7889200519714159,False,False
2292.825,2260.7387931034477,76.936078,0.121945,0.092486,2.555227,3.8549,4.742364,0.10721549999999999,0.9954332974107165,0.7962288718986057,False,False
2292.85,2260.7624137931034,76.879817,0.122744,0.088307,2.552649,3.905434,4.743626,0.1055255,1.0,0.8075887949226116,False,False
2292.875,2260.7860344827586,76.695769,0.122481,0.088853,2.551397,3.969395,4.743333,0.10566700000000001,1.0,0.8066403350007672,False,False
2292.9,2260.809655172414,76.531523,0.121182,0.087315,2.551552,4.011604,4.737681,0.1042485,1.0,0.8169988417315782,False,False
2292.925,2260.833275862069,76.801852,0.119661,0.082736,2.552858,4.02604,4.725373,0.1011985,1.0,0.84021893838121,False,False
2292.95,2260.856896551724,76.918141,0.118807,0.079177,2.555758,4.007021,4.708751,0.098992,1.0,0.858567075786771,False,False
2292.975,2260.880517241379,76.680363,0.118799,0.079409,2.560399,3.965178,4.690912,0.099104,1.0,0.8593230743332537,False,False
2293.0,2260.9041379310343,76.26973,0.119051,0.085726,2.566651,3.897856,4.674722,0.1023885,1.0,0.8359171292275784,False,False
2293.025,2260.9277586206895,75.569676,0.119035,0.08708,2.573928,3.831048,4.660469,0.1030575,1.0,0.8323015956781565,False,False
2293.05,2260.9513793103447,75.858487,0.11888,0.087086,2.58192,3.783265,4.651348,0.10298299999999999,1.0,0.8336596464485848,False,False
2293.075,2260.9749999999995,77.05287,0.118584,0.082991,2.589132,3.773627,4.649071,0.1007875,1.0,0.850194100047114,False,False
2293.1,2260.998620689655,79.04881,0.117923,0.074969,2.59414,3.782793,4.651847,0.096446,1.0,0.8842980599062236,False,False
2293.125,2261.0222413793103,80.783531,0.117128,0.070427,2.596416,3.808552,4.656762,0.0937775,1.0,0.9064343912687114,False,False
2293.15,2261.0458620689656,82.369598,0.116736,0.071069,2.596771,3.844475,4.661906,0.0939025,1.0,0.9048487404792266,False,False
2293.175,2261.069482758621,83.304054,0.116816,0.073199,2.595586,3.889772,4.666682,0.0950075,1.0,0.8949133287262204,False,False
2293.2,2261.0931034482755,82.900381,0.117172,0.070553,2.593904,3.941194,4.668781,0.0938625,1.0,0.9045290612969752,False,False
2293.225,2261.1167241379308,81.106718,0.117846,0.063559,2.593032,3.984569,4.663362,0.0907025,1.0,0.933383856530019,False,False
2293.25,2261.140344827586,78.364662,0.118858,0.060611,2.592967,3.988363,4.653478,0.0897345,1.0,0.9434412189534696,False,False
2293.275,2261.163965517241,74.670934,0.119968,0.060786,2.591979,3.953368,4.645843,0.090377,1.0,0.9381726931649506,False,False
2293.3,2261.1875862068964,70.649162,0.120774,0.0622,2.589237,3.90616,4.640245,0.091487,1.0,0.9284815495658894,False,False
2293.325,2261.2112068965516,68.514598,0.120623,0.066436,2.584456,3.881061,4.63495,0.09352949999999999,1.0,0.9107326440439789,False,False
2293.35,2261.234827586207,68.645389,0.118944,0.072179,2.57757,3.887151,4.633206,0.0955615,1.0,0.8934530060669921,False,False
2293.375,2261.258448275862,70.037787,0.116153,0.073416,2.569511,3.923658,4.634734,0.0947845,1.0,0.8998936425464619,False,False
2293.4,2261.2820689655173,72.522856,0.113298,0.0737,2.563127,3.967884,4.636941,0.093499,1.0,0.9108044154251678,False,False
2293.425,2261.3056896551725,76.380554,0.110922,0.076748,2.559994,3.984461,4.635599,0.093835,1.0,0.908000063669647,False,False
2293.45,2261.3293103448273,79.780669,0.109216,0.084065,2.559916,3.946651,4.629826,0.09664049999999999,1.0,0.8847928319006213,False,False
2293.475,2261.3529310344825,81.19666,0.108348,0.088217,2.561894,3.880789,4.623287,0.0982825,1.0,0.8720937603014083,False,False
2293.5,2261.3765517241377,81.938045,0.108147,0.090636,2.56526,3.809272,4.617981,0.0993915,1.0,0.8638270319325407,False,False
2293.525,2261.400172413793,83.033243,0.1081,0.097043,2.568535,3.758745,4.614149,0.10257150000000001,1.0,0.8400349170659149,False,False
2293.55,2261.423793103448,84.037227,0.108026,0.102751,2.571067,3.738628,4.614966,0.1053885,1.0,0.8197265996891577,False,False
2293.575,2261.4474137931034,84.102275,0.108203,0.101454,2.573195,3.747553,4.624656,0.10482849999999999,1.0,0.822803310746051,False,False
2293.6,2261.4710344827586,84.620319,0.108967,0.090331,2.575932,3.767271,4.642768,0.09964899999999999,1.0,0.8595141685971275,False,False
2293.625,2261.494655172414,85.819522,0.110369,0.076231,2.579311,3.792974,4.66594,0.0933,1.0,0.9097124271370287,False,False
2293.65,2261.518275862069,86.024101,0.111955,0.067837,2.582633,3.819303,4.691561,0.089896,1.0,0.9380849466565214,False,False
2293.675,2261.541896551724,84.408527,0.113228,0.064939,2.584696,3.837745,4.716927,0.0890835,1.0,0.9432353305713358,False,False
2293.7,2261.565517241379,81.752371,0.11439,0.069968,2.584866,3.846563,4.73769,0.09217900000000001,1.0,0.9126727176778688,False,False
2293.725,2261.589137931034,79.419226,0.116086,0.073863,2.583144,3.870084,4.750541,0.09497449999999999,1.0,0.8872567910629289,False,False
2293.75,2261.6127586206894,78.23705,0.118157,0.071735,2.580553,3.927768,4.756655,0.094946,1.0,0.8869259247186431,False,False
2293.775,2261.6363793103446,79.359474,0.119797,0.069366,2.578694,4.007768,4.7568,0.0945815,1.0,0.8899880148069685,False,False
2293.8,2261.66,82.462018,0.120406,0.067879,2.57904,4.075472,4.753198,0.09414249999999999,1.0,0.8940608429107505,False,False
2293.825,2261.683620689655,85.483147,0.119902,0.067341,2.582034,4.108425,4.747689,0.0936215,1.0,0.8990586315123731,False,False
2293.85,2261.7072413793103,86.186922,0.11814,0.066293,2.586316,4.087324,4.740392,0.0922165,1.0,0.9120786336011949,False,False
2293.875,2261.7308620689655,83.904041,0.115345,0.066235,2.589819,4.028432,4.733769,0.09079000000000001,1.0,0.925612980951476,False,False
2293.9,2261.7544827586207,79.489603,0.112715,0.066861,2.59087,3.960341,4.731801,0.089788,1.0,0.935098752840454,False,False
2293.925,2261.778103448276,74.20952,0.11151,0.066416,2.589053,3.936966,4.735757,0.088963,1.0,0.9425057296778783,False,False
2293.95,2261.8017241379307,70.902933,0.111841,0.065614,2.584479,3.958833,4.746418,0.0887275,1.0,0.9436952522687055,False,False
2293.975,2261.825344827586,71.018636,0.113184,0.066917,2.578334,4.01902,4.761869,0.0900505,1.0,0.9296959609451497,False,False
2294.0,2261.848965517241,73.359958,0.115046,0.069505,2.571858,4.078651,4.775581,0.0922755,1.0,0.9081891465345372,False,False
2294.025,2261.8725862068964,75.951733,0.116621,0.071792,2.566534,4.11513,4.783504,0.0942065,1.0,0.8906792379956555,False,False
2294.05,2261.8962068965516,77.785979,0.117091,0.075254,2.563483,4.104899,4.785116,0.0961725,1.0,0.8741282007107767,False,False
2294.075,2261.919827586207,78.680038,0.117153,0.078912,2.56416,4.062889,4.781321,0.0980325,1.0,0.8595282609597674,False,False
2294.1,2261.943448275862,78.337289,0.118193,0.087223,2.568915,3.993131,4.774158,0.102708,1.0,0.8248499314349942,False,False
2294.125,2261.9670689655172,77.380067,0.120288,0.094466,2.576842,3.904878,4.762579,0.107377,0.9918244710336556,0.793461658915239,False,False
2294.15,2261.9906896551724,76.768665,0.122356,0.098305,2.586293,3.803463,4.748684,0.1103305,0.9666849563910427,0.7754512828205595,False,False
2294.175,2262.0143103448277,76.854774,0.123785,0.0927,2.594853,3.705012,4.73674,0.1082425,0.9865738364667249,0.7898950193287689,False,False
2294.2,2262.0379310344824,77.714587,0.12441,0.084746,2.599244,3.619153,4.726194,0.104578,1.0,0.8156711669252295,False,False
2294.225,2262.0615517241376,78.17278,0.124345,0.083392,2.597043,3.564422,4.717681,0.1038685,1.0,0.8214240650628982,False,False
2294.25,2262.085172413793,78.299815,0.124559,0.08474,2.588779,3.572076,4.715641,0.1046495,1.0,0.8160811983965481,False,False
2294.275,2262.108793103448,77.858685,0.126084,0.087687,2.575755,3.647217,4.720502,0.1068855,1.0,0.8002877604800992,False,False
2294.3,2262.1324137931033,77.671097,0.12825,0.084994,2.560001,3.762853,4.726593,0.106622,1.0,0.8015505856599927,False,False
2294.325,2262.1560344827585,76.984036,0.129539,0.086731,2.544732,3.864728,4.729661,0.108135,0.9882933891726722,0.7911931503864208,False,False
2294.35,2262.1796551724137,76.442726,0.129622,0.089094,2.534392,3.924487,4.729143,0.109358,0.97729437586831,0.7832681287154797,False,False
2294.375,2262.203275862069,75.919901,0.129415,0.095337,2.53101,3.912217,4.726244,0.112376,0.9513395297791192,0.7645447311836038,False,False
2294.4,2262.226896551724,76.507686,0.129924,0.101044,2.533969,3.860623,4.721149,0.115484,0.9262356874562188,0.7464035425297431,False,False
2294.425,2262.2505172413794,77.55172,0.132132,0.10566,2.541086,3.795873,4.715584,0.118896,0.9001858770305736,0.7275266715348481,False,False
2294.45,2262.274137931034,78.648518,0.136547,0.103169,2.548504,3.753782,4.714781,0.11985799999999999,0.89303687655739,0.72233073674482,False,False
2294.475,2262.2977586206894,80.082173,0.142094,0.097485,2.551455,3.758113,4.721872,0.1197895,0.8928763597244738,0.7221596179941852,False,False
2294.5,2262.3213793103446,81.036659,0.146585,0.092543,2.547446,3.826465,4.736148,0.119564,0.893211103700048,0.7222942487743501,False,False
2294.525,2262.345,80.520578,0.1485,0.09299,2.538923,3.953287,4.756102,0.12074499999999999,0.8826173206899615,0.7144294711678099,False,False
2294.55,2262.368620689655,78.966852,0.147672,0.091703,2.530132,4.124945,4.779243,0.1196875,0.8882573907244005,0.7183625927818658,False,False
2294.575,2262.3922413793102,77.80777,0.144703,0.076097,2.525497,4.304643,4.802546,0.1104,0.9606437060021953,0.7706536665595222,False,False
2294.6,2262.4158620689655,77.790717,0.140962,0.055983,2.527997,4.426354,4.821442,0.0984725,1.0,0.8525016748628784,False,False
2294.625,2262.4394827586207,80.353326,0.138502,0.05339,2.537711,4.424013,4.834923,0.09594599999999999,1.0,0.8714615182911736,False,False
2294.65,2262.463103448276,84.551801,0.138847,0.077078,2.550501,4.306707,4.844028,0.10796249999999999,0.9781172692454156,0.782921500842268,False,False
2294.675,2262.486724137931,88.898018,0.141824,0.099203,2.561508,4.129109,4.850618,0.1205135,0.8756548251443037,0.7086577076981863,False,False
2294.7,2262.510344827586,91.869209,0.145724,0.108819,2.568339,3.949998,4.857646,0.12727149999999998,0.828558329848199,0.674211574658634,False,False
2294.725,2262.533965517241,93.987274,0.148799,0.112829,2.570117,3.817216,4.870682,0.13081399999999999,0.805041127804646,0.6568761454058066,False,False
2294.75,2262.5575862068963,96.058838,0.149979,0.127261,2.567101,3.775166,4.89084,0.13862000000000002,0.7581402593458797,0.6222030690258277,False,False
2294.775,2262.5812068965515,97.714053,0.148992,0.126568,2.560628,3.786209,4.914975,0.13778,0.7608873164822748,0.6240781288751592,False,False
2294.8,2262.6048275862067,99.01703,0.146764,0.111063,2.552388,3.798199,4.944385,0.12891350000000001,0.8107979500016672,0.6606059513959449,False,False
2294.825,2262.628448275862,101.141016,0.14496,0.092772,2.543329,3.795396,4.979181,0.118866,0.8762551359423584,0.7081680700021672,False,False
2294.85,2262.652068965517,102.942932,0.14435,0.090648,2.534775,3.794204,5.013101,0.117499,0.8834455428713978,0.7131538006244069,False,False
2294.875,2262.6756896551724,103.114224,0.144654,0.098157,2.528765,3.800267,5.039901,0.1214055,0.8527423205732935,0.6906239788476618,False,False
2294.9,2262.6993103448276,101.819937,0.145909,0.101039,2.526989,3.816147,5.058328,0.123474,0.836928140469357,0.6789623969519765,False,False
2294.925,2262.722931034483,100.078552,0.148434,0.099644,2.53064,3.828913,5.070276,0.12403900000000001,0.8321337277610297,0.6753811740048716,False,False
2294.95,2262.7465517241376,97.712222,0.151601,0.101042,2.538987,3.824797,5.075908,0.1263215,0.8166444909768104,0.664019394175777,False,False
2294.975,2262.770172413793,94.130869,0.154344,0.099842,2.549825,3.803862,5.077343,0.127093,0.8115724556954427,0.6602972097066887,False,False
2295.0,2262.793793103448,90.038895,0.156261,0.098048,2.560222,3.779979,5.082156,0.1271545,0.810795727156832,0.6596971756838593,False,False
2295.025,2262.8174137931032,86.403798,0.157129,0.093363,2.568332,3.76554,5.096918,0.125246,0.821957748327136,0.6677684255585281,False,False
2295.05,2262.8410344827585,83.947316,0.156049,0.088791,2.57328,3.748516,5.120024,0.12242,0.8390325475446389,0.6800863304243462,False,False
2295.075,2262.8646551724137,81.696921,0.152213,0.085366,2.575825,3.72472,5.148276,0.11878949999999999,0.862299663573521,0.6968447334106801,False,False
2295.1,2262.888275862069,80.536902,0.145788,0.08344,2.577454,3.712624,5.178256,0.114614,0.8911232064690171,0.717565451420333,False,False
2295.125,2262.911896551724,79.406456,0.137526,0.081823,2.579346,3.728308,5.207353,0.10967450000000001,0.9286520228778685,0.744498068561061,False,False
2295.15,2262.9355172413793,78.292276,0.128271,0.082988,2.581191,3.779964,5.232534,0.1056295,0.9618911482571407,0.7682533285939556,False,False
2295.175,2262.9591379310345,75.363438,0.118932,0.080315,2.581808,3.887285,5.253368,0.0996235,1.0,0.8082070857472767,False,False
2295.2,2262.9827586206893,71.737421,0.110369,0.076234,2.580375,4.026109,5.27052,0.0933015,1.0,0.8559348031168189,False,False
2295.225,2263.0063793103445,67.542227,0.103291,0.073312,2.577458,4.183836,5.289971,0.0883015,1.0,0.8977786290296039,False,False
2295.25,2263.0299999999997,64.192525,0.097888,0.072132,2.574299,4.331997,5.313137,0.08501,1.0,0.9269763625100831,False,False
2295.275,2263.053620689655,61.494575,0.093762,0.070873,2.572626,4.451614,5.335853,0.0823175,1.0,0.9521871107823008,False,False
2295.3,2263.07724137931,59.880878,0.090348,0.066966,2.573364,4.499012,5.358029,0.078657,1.0,0.9899220803120672,False,False
2295.325,2263.1008620689654,59.65779,0.087194,0.059212,2.575996,4.45721,5.381938,0.07320299999999999,1.0,1.0,False,False
2295.35,2263.1244827586206,60.206494,0.083981,0.052963,2.578205,4.317536,5.406,0.068472,1.0,1.0,False,False
2295.375,2263.148103448276,60.221293,0.080733,0.046736,2.577714,4.121971,5.430108,0.0637345,1.0,1.0,False,False
2295.4,2263.171724137931,59.335743,0.077589,0.049332,2.574067,3.929821,5.457006,0.0634605,1.0,1.0,False,False
2295.425,2263.1953448275863,58.946575,0.074569,0.05755,2.568768,3.828197,5.487316,0.0660595,1.0,1.0,False,False
2295.45,2263.218965517241,58.760694,0.071934,0.068415,2.564037,3.854396,5.520755,0.0701745,1.0,1.0,False,False
2295.475,2263.2425862068962,59.175915,0.070246,0.074439,2.562441,3.953791,5.55955,0.0723425,1.0,1.0,False,False
2295.5,2263.2662068965515,59.588438,0.069545,0.075089,2.565819,4.044855,5.593948,0.07231699999999999,1.0,1.0,False,False
2295.525,2263.2898275862067,60.353849,0.069147,0.073813,2.573648,4.074886,5.62216,0.07148,1.0,1.0,False,False
2295.55,2263.313448275862,60.755943,0.068694,0.076889,2.583615,4.021715,5.645921,0.07279150000000001,1.0,1.0,False,False
2295.575,2263.337068965517,60.811508,0.068498,0.085818,2.592646,3.895465,5.664529,0.077158,1.0,0.9795856484239192,False,False
2295.6,2263.3606896551723,60.908681,0.068608,0.091054,2.598061,3.77486,5.67547,0.079831,1.0,0.9490997369033182,False,False
2295.625,2263.3843103448276,61.797427,0.068601,0.089399,2.598552,3.73564,5.688933,0.079,1.0,0.9569459088292896,False,False
2295.65,2263.4079310344828,63.539299,0.068529,0.089982,2.595432,3.774735,5.707402,0.0792555,1.0,0.9526239173026344,False,False
2295.675,2263.431551724138,65.760487,0.0691,0.089649,2.591239,3.855783,5.725433,0.0793745,1.0,0.9498392480548714,False,False
2295.7,2263.4551724137928,68.397348,0.070672,0.082608,2.588697,3.947866,5.744915,0.07664,1.0,0.9786230294291814,False,False
2295.725,2263.478793103448,71.223651,0.072906,0.066155,2.58966,4.01172,5.768028,0.0695305,1.0,1.0,False,False
2295.75,2263.502413793103,74.26976,0.075451,0.0561,2.594593,3.996986,5.791003,0.0657755,1.0,1.0,False,False
2295.775,2263.5260344827584,76.705408,0.078201,0.059816,2.601801,3.899775,5.81143,0.0690085,1.0,1.0,False,False
2295.8,2263.5496551724136,78.211591,0.080661,0.069201,2.608355,3.776934,5.828801,0.074931,1.0,0.9914759676433185,False,False
2295.825,2263.573275862069,78.162894,0.082182,0.0734,2.612647,3.685304,5.840044,0.077791,1.0,0.9576850396738968,False,False
2295.85,2263.596896551724,76.542673,0.082872,0.076159,2.614006,3.669464,5.845403,0.0795155,1.0,0.9385411911721981,False,False
2295.875,2263.6205172413793,73.647333,0.083581,0.079844,2.612098,3.744075,5.850483,0.0817125,1.0,0.9154016115956516,False,False
2295.9,2263.6441379310345,70.365691,0.08456,0.084222,2.607603,3.886461,5.857138,0.084391,1.0,0.8887056344416948,False,False
2295.925,2263.6677586206897,67.12715,0.085112,0.084374,2.602823,4.017013,5.870075,0.084743,1.0,0.8844064589822674,False,False
2295.95,2263.6913793103445,64.834091,0.084775,0.076937,2.59897,4.093999,5.891791,0.08085600000000001,1.0,0.9208788275313979,False,False
2295.975,2263.7149999999997,63.682028,0.083817,0.062293,2.596057,4.098106,5.920158,0.07305500000000001,1.0,1.0,False,False
2296.0,2263.738620689655,63.198304,0.082424,0.050115,2.594675,4.044262,5.950581,0.0662695,1.0,1.0,False,False
2296.025,2263.76224137931,62.328565,0.080521,0.044072,2.595042,3.959923,5.983021,0.0622965,1.0,1.0,False,False
2296.05,2263.7858620689653,61.044342,0.078337,0.044936,2.596285,3.90369,6.013286,0.0616365,1.0,1.0,False,False
2296.075,2263.8094827586206,59.996204,0.076399,0.044959,2.597237,3.901796,6.037104,0.060679,1.0,1.0,False,False
2296.1,2263.833103448276,59.295522,0.074919,0.042957,2.598223,3.936863,6.055367,0.058938000000000004,1.0,1.0,False,False
2296.125,2263.856724137931,58.451315,0.073677,0.049188,2.599105,3.975619,6.071647,0.0614325,1.0,1.0,False,False
2296.15,2263.880344827586,57.985593,0.072546,0.058873,2.600004,4.013222,6.08802,0.0657095,1.0,1.0,False,False
2296.175,2263.9039655172414,58.720376,0.071734,0.067138,2.600997,4.048746,6.105635,0.069436,1.0,1.0,False,False
2296.2,2263.927586206896,59.917095,0.071424,0.067314,2.602449,4.080422,6.127282,0.069369,1.0,1.0,False,False
2296.225,2263.9512068965514,60.349568,0.071466,0.059554,2.603669,4.121675,6.151108,0.06551,1.0,1.0,False,False
2296.25,2263.9748275862066,60.287311,0.071638,0.053758,2.605531,4.180512,6.173576,0.062698,1.0,1.0,False,False
2296.275,2263.998448275862,60.690717,0.072045,0.051396,2.608379,4.262479,6.192639,0.0617205,1.0,1.0,False,False
2296.3,2264.022068965517,61.069404,0.072786,0.053282,2.612418,4.352509,6.20958,0.063034,1.0,1.0,False,False
2296.325,2264.0456896551723,60.872094,0.073426,0.05526,2.617654,4.433384,6.226783,0.064343,1.0,1.0,False,False
2296.35,2264.0693103448275,60.665609,0.073509,0.054195,2.62427,4.477942,6.247434,0.063852,1.0,1.0,False,False
2296.375,2264.0929310344827,60.430567,0.073093,0.048705,2.630169,4.462633,6.272963,0.060899,1.0,1.0,False,False
2296.4,2264.116551724138,59.660471,0.072275,0.04326,2.632568,4.382276,6.296006,0.0577675,1.0,1.0,False,False
2296.425,2264.140172413793,58.163821,0.071049,0.041356,2.630538,4.257342,6.314034,0.0562025,1.0,1.0,False,False
2296.45,2264.163793103448,57.093084,0.069712,0.048664,2.624264,4.12859,6.32639,0.059188,1.0,1.0,False,False
2296.475,2264.187413793103,56.948789,0.068742,0.059872,2.61533,4.041287,6.330303,0.064307,1.0,1.0,False,False
2296.5,2264.2110344827584,57.678745,0.068196,0.067202,2.605812,4.039842,6.325372,0.06769900000000001,1.0,1.0,False,False
2296.525,2264.2346551724136,59.379286,0.067819,0.073307,2.599029,4.112423,6.321223,0.070563,1.0,1.0,False,False
2296.55,2264.258275862069,61.445046,0.067424,0.07692,2.595437,4.218328,6.319684,0.072172,1.0,0.9848897866376215,False,False
2296.575,2264.281896551724,63.36237,0.067009,0.074153,2.594389,4.313173,6.314679,0.070581,1.0,1.0,False,False
2296.6,2264.305517241379,64.304439,0.066715,0.068639,2.593921,4.361906,6.30644,0.067677,1.0,1.0,False,False
2296.625,2264.3291379310344,64.507954,0.066739,0.060669,2.593464,4.362646,6.296468,0.06370400000000001,1.0,1.0,False,False
2296.65,2264.3527586206897,63.975158,0.067112,0.056331,2.592306,4.303444,6.283194,0.0617215,1.0,1.0,False,False
2296.675,2264.376379310345,63.116533,0.067666,0.053271,2.591673,4.215346,6.265206,0.0604685,1.0,1.0,False,False
2296.7,2264.3999999999996,62.45192,0.068171,0.057354,2.59256,4.115909,6.245741,0.0627625,1.0,1.0,False,False
2296.725,2264.423620689655,62.004794,0.068314,0.064077,2.595894,4.027047,6.225246,0.06619549999999999,1.0,1.0,False,False
2296.75,2264.44724137931,61.670053,0.067942,0.066076,2.601234,3.950638,6.203674,0.067009,1.0,1.0,False,False
2296.775,2264.4708620689653,60.68083,0.067317,0.061534,2.607773,3.917029,6.181936,0.0644255,1.0,1.0,False,False
2296.8,2264.4944827586205,59.759305,0.067068,0.05532,2.614259,3.922892,6.159024,0.061194,1.0,1.0,False,False
2296.825,2264.5181034482757,59.155092,0.067672,0.052245,2.620251,3.954351,6.136265,0.0599585,1.0,1.0,False,False
2296.85,2264.541724137931,59.11599,0.068994,0.051352,2.625548,3.995998,6.115649,0.060173000000000004,1.0,1.0,False,False
2296.875,2264.565344827586,59.594102,0.07037,0.054932,2.62894,4.052105,6.097052,0.062651,1.0,1.0,False,False
2296.9,2264.5889655172414,60.667923,0.071169,0.056542,2.629122,4.136895,6.079613,0.0638555,1.0,1.0,False,False
2296.925,2264.6125862068966,62.06421,0.07128,0.057244,2.625068,4.220211,6.064884,0.064262,1.0,1.0,False,False
2296.95,2264.6362068965514,62.928259,0.070925,0.06372,2.617005,4.275748,6.050785,0.06732250000000001,1.0,1.0,False,False
2296.975,2264.6598275862066,63.334707,0.070374,0.071138,2.605596,4.290633,6.032741,0.07075600000000001,1.0,1.0,False,False
2297.0,2264.683448275862,63.708293,0.069926,0.074816,2.593439,4.269324,6.008805,0.07237099999999999,1.0,1.0,False,False
2297.025,2264.707068965517,63.87941,0.0698,0.073789,2.583513,4.213588,5.979029,0.0717945,1.0,1.0,False,False
2297.05,2264.7306896551722,64.27588,0.069998,0.073301,2.577712,4.13006,5.945161,0.0716495,1.0,1.0,False,False
2297.075,2264.7543103448274,64.231177,0.070634,0.072156,2.575511,4.071111,5.909559,0.071395,1.0,1.0,False,False
2297.1,2264.7779310344827,63.640585,0.071948,0.070084,2.576205,4.042863,5.874555,0.071016,1.0,1.0,False,False
2297.125,2264.801551724138,62.261235,0.073851,0.070697,2.5788,4.046264,5.842312,0.072274,1.0,1.0,False,False
2297.15,2264.825172413793,62.029162,0.07584,0.073795,2.582374,4.055518,5.811985,0.07481750000000001,1.0,0.9942648044033976,False,False
2297.175,2264.8487931034483,62.663355,0.077371,0.07454,2.586452,4.096356,5.782705,0.0759555,1.0,0.9833278932769312,False,False
2297.2,2264.872413793103,63.101835,0.0781,0.074106,2.590981,4.152414,5.756497,0.076103,1.0,0.9838444521414711,False,False
2297.225,2264.8960344827583,62.851978,0.077897,0.06744,2.595406,4.215362,5.733188,0.0726685,1.0,1.0,False,False
2297.25,2264.9196551724135,62.189862,0.07687,0.05961,2.598941,4.251877,5.709368,0.06824,1.0,1.0,False,False
2297.275,2264.9432758620687,61.502897,0.075367,0.052463,2.600675,4.271025,5.684187,0.063915,1.0,1.0,False,False
2297.3,2264.966896551724,60.608595,0.073694,0.055208,2.600687,4.260514,5.656089,0.064451,1.0,1.0,False,False
2297.325,2264.990517241379,60.529349,0.072017,0.064559,2.600127,4.22216,5.622808,0.068288,1.0,1.0,False,False
2297.35,2265.0141379310344,61.404134,0.070624,0.071377,2.600459,4.189639,5.585806,0.0710005,1.0,1.0,False,False
2297.375,2265.0377586206896,63.164862,0.069803,0.073518,2.602506,4.191972,5.548596,0.0716605,1.0,1.0,False,False
2297.4,2265.061379310345,64.649997,0.06975,0.067512,2.60602,4.222401,5.511343,0.068631,1.0,1.0,False,False
2297.425,2265.085,65.425392,0.070442,0.059115,2.609923,4.247519,5.476324,0.0647785,1.0,1.0,False,False
2297.45,2265.108620689655,65.865288,0.071489,0.055397,2.612192,4.266633,5.440911,0.063443,1.0,1.0,False,False
2297.475,2265.13224137931,66.779973,0.072286,0.058201,2.611533,4.270214,5.403892,0.06524350000000001,1.0,1.0,False,False
2297.5,2265.1558620689652,67.993384,0.072515,0.062761,2.60794,4.246213,5.368094,0.067638,1.0,1.0,False,False
2297.525,2265.1794827586205,69.351358,0.072349,0.063903,2.603564,4.200554,5.333517,0.06812599999999999,1.0,1.0,False,False
2297.55,2265.203103448276,70.536905,0.072067,0.063698,2.599279,4.180498,5.295698,0.06788250000000001,1.0,1.0,False,False
2297.575,2265.226724137931,70.540001,0.071813,0.063699,2.595734,4.184905,5.255412,0.06775600000000001,1.0,1.0,False,False
2297.6,2265.250344827586,68.18114,0.071845,0.064479,2.591325,4.196378,5.213872,0.068162,1.0,1.0,False,False
2297.625,2265.2739655172413,64.979034,0.072565,0.056747,2.584563,4.210253,5.168463,0.064656,1.0,1.0,False,False
2297.65,2265.2975862068965,62.217805,0.074125,0.048708,2.573751,4.210847,5.121387,0.0614165,1.0,1.0,False,False
2297.675,2265.3212068965518,60.458423,0.076294,0.043622,2.560219,4.201207,5.076481,0.059958,1.0,1.0,False,False
2297.7,2265.3448275862065,59.268224,0.078565,0.047606,2.545733,4.198005,5.033974,0.0630855,1.0,1.0,False,False
2297.725,2265.3684482758617,59.44157,0.080241,0.057608,2.532967,4.233528,4.991191,0.0689245,1.0,1.0,False,False
2297.75,2265.392068965517,60.175685,0.080799,0.076464,2.522904,4.300953,4.946086,0.0786315,1.0,1.0,False,False
2297.775,2265.415689655172,59.752078,0.080193,0.104461,2.515915,4.403342,4.898984,0.09232699999999999,1.0,0.8962276108056682,False,False
