mMD,mTVD,mSS,inclination_deg,north_m,east_m,vs_m,dominant,grainstone_pct,mudwack_pct,oil_show
764.5,764.49,759.79,0.11111111111111112,-1.0144444444444445,-3.140833333333333,3.3005956369482727,shale,0.0,0.0,none
765.5,765.49,760.79,0.1125925925925926,-1.0137037037037038,-3.140277777777778,3.2998393476815724,shale,0.0,0.0,none
766.5,766.49,761.79,0.11407407407407408,-1.012962962962963,-3.1397222222222223,3.2990831449132583,shale,0.0,0.0,none
767.5,767.49,762.79,0.11555555555555556,-1.0122222222222221,-3.1391666666666667,3.2983270287028246,shale,0.0,0.0,none
768.5,768.49,763.79,0.11703703703703705,-1.0114814814814814,-3.138611111111111,3.297570999109814,shale,0.0,0.0,none
769.5,769.49,764.79,0.11851851851851852,-1.0107407407407407,-3.1380555555555554,3.296815056193815,shale,0.0,0.0,none
770.5,770.49,765.79,0.12000000000000001,-1.01,-3.1375,3.296059200014466,shale,0.0,0.0,none
771.5,771.49,766.79,0.1214814814814815,-1.0092592592592593,-3.1369444444444445,3.2953034306314515,shale,0.0,0.0,none
772.5,772.49,767.79,0.12296296296296298,-1.0085185185185186,-3.136388888888889,3.294547748104505,shale,0.0,0.0,none
773.5,773.49,768.79,0.12444444444444445,-1.0077777777777779,-3.1358333333333333,3.2937921524934084,shale,0.0,0.0,none
774.5,774.49,769.79,0.12592592592592594,-1.007037037037037,-3.1352777777777776,3.29303664385799,shale,0.0,0.0,none
775.5,775.49,770.79,0.1274074074074074,-1.0062962962962962,-3.134722222222222,3.2922812222581275,shale,0.0,0.0,none
776.5,776.49,771.79,0.1288888888888889,-1.0055555555555555,-3.1341666666666668,3.291525887753746,shale,0.0,0.0,none
777.5,777.49,772.79,0.1303703703703704,-1.0048148148148148,-3.133611111111111,3.290770640404819,shale,0.0,0.0,none
778.5,778.49,773.79,0.1318518518518519,-1.0040740740740741,-3.1330555555555555,3.290015480271368,shale,0.0,0.0,none
779.5,779.49,774.79,0.13333333333333336,-1.0033333333333334,-3.1325,3.2892604074134626,shale,0.0,0.0,none
780.5,780.49,775.79,0.13481481481481483,-1.0025925925925927,-3.131944444444444,3.2885054218912204,shale,0.0,0.0,none
781.5,781.49,776.79,0.1362962962962963,-1.0018518518518518,-3.131388888888889,3.287750523764809,shale,0.0,0.0,none
782.5,782.49,777.79,0.13777777777777778,-1.001111111111111,-3.1308333333333334,3.2869957130944414,shale,0.0,0.0,none
783.5,783.49,778.79,0.13925925925925928,-1.0003703703703704,-3.1302777777777777,3.286240989940381,shale,0.0,0.0,none
784.5,784.49,779.79,0.1385714285714286,-1.0,-3.1294642857142856,3.28535336235864,shale,0.0,0.0,none
785.5,785.49,780.79,0.13571428571428573,-1.0,-3.128392857142857,3.2843327889576672,shale,0.0,0.0,none
786.5,786.49,781.79,0.13285714285714287,-1.0,-3.1273214285714284,3.283312247959679,shale,0.0,0.0,none
787.5,787.49,782.79,0.13,-1.0,-3.1262499999999998,3.2822917393949,shale,0.0,0.0,none
788.5,788.49,783.79,0.12714285714285717,-1.0,-3.125178571428571,3.281271263293592,shale,0.0,0.0,none
789.5,789.49,784.79,0.1242857142857143,-1.0,-3.124107142857143,3.280250819686053,shale,0.0,0.0,none
790.5,790.49,785.79,0.12142857142857144,-1.0,-3.1230357142857144,3.2792304086026163,shale,0.0,0.0,none
791.5,791.49,786.79,0.11857142857142858,-1.0,-3.1219642857142857,3.2782100300736543,shale,0.0,0.0,none
792.5,792.49,787.79,0.11571428571428573,-1.0,-3.120892857142857,3.2771896841295756,shale,0.0,0.0,none
793.5,793.49,788.79,0.11285714285714286,-1.0,-3.1198214285714285,3.276169370800824,shale,0.0,0.0,none
794.5,794.49,789.79,0.11000000000000001,-1.0,-3.11875,3.2751490901178832,shale,0.0,0.0,none
795.5,795.49,790.79,0.10714285714285715,-1.0,-3.1176785714285713,3.274128842111272,shale,0.0,0.0,none
796.5,796.49,791.79,0.10428571428571429,-1.0,-3.1166071428571427,3.2731086268115455,shale,0.0,0.0,none
797.5,797.49,792.79,0.10142857142857144,-1.0,-3.115535714285714,3.2720884442492983,shale,0.0,0.0,none
798.5,798.49,793.79,0.09857142857142859,-1.0,-3.114464285714286,3.2710682944551612,shale,0.0,0.0,none
799.5,799.49,794.79,0.09571428571428572,-1.0,-3.1133928571428573,3.2700481774598007,shale,0.0,0.0,none
800.5,800.49,795.79,0.09285714285714286,-1.0,-3.1123214285714287,3.2690280932939224,shale,0.0,0.0,none
801.5,801.49,796.79,0.09,-1.0,-3.11125,3.268008041988269,shale,0.0,0.0,none
802.5,802.49,797.79,0.08714285714285715,-1.0,-3.1101785714285715,3.2669880235736204,shale,0.0,0.0,none
803.5,803.49,798.79,0.0842857142857143,-1.0,-3.109107142857143,3.265968038080793,shale,0.0,0.0,none
804.5,804.49,799.79,0.08142857142857143,-1.0,-3.1080357142857142,3.264948085540643,shale,0.0,0.0,none
805.5,805.49,800.79,0.07857142857142857,-1.0,-3.1069642857142856,3.2639281659840615,shale,0.0,0.0,none
806.5,806.49,801.79,0.07571428571428572,-1.0,-3.105892857142857,3.2629082794419797,shale,0.0,0.0,none
807.5,807.49,802.79,0.07285714285714286,-1.0,-3.104821428571429,3.2618884259453647,shale,0.0,0.0,none
808.5,808.49,803.79,0.07,-1.0,-3.1037500000000002,3.2608686055252214,shale,0.0,0.0,none
809.5,809.49,804.79,0.06714285714285714,-1.0,-3.1026785714285716,3.2598488182125935,shale,0.0,0.0,none
810.5,810.49,805.79,0.0642857142857143,-1.0,-3.101607142857143,3.258829064038562,shale,0.0,0.0,none
811.5,811.49,806.79,0.06142857142857143,-1.0,-3.1005357142857144,3.257809343034246,shale,0.0,0.0,none
812.5,812.49,807.79,0.06148148148148148,-1.0007407407407407,-3.1005555555555557,3.25805567528622,shale,0.0,0.0,none
813.5,813.49,808.79,0.06444444444444444,-1.0022222222222221,-3.1016666666666666,3.259568298690359,shale,0.0,0.0,none
814.5,814.49,809.79,0.0674074074074074,-1.0037037037037038,-3.102777777777778,3.261081272078348,shale,0.0,0.0,none
815.5,815.49,810.79,0.07037037037037037,-1.0051851851851852,-3.103888888888889,3.2625945949632906,shale,0.0,0.0,none
816.5,816.49,811.79,0.07333333333333333,-1.0066666666666666,-3.105,3.2641082668590786,shale,0.0,0.0,none
817.5,817.49,812.79,0.0762962962962963,-1.0081481481481482,-3.1061111111111113,3.2656222872803955,shale,0.0,0.0,none
818.5,818.49,813.79,0.07925925925925927,-1.0096296296296297,-3.107222222222222,3.267136655742711,shale,0.0,0.0,none
819.5,819.49,814.79,0.08222222222222222,-1.011111111111111,-3.1083333333333334,3.2686513717622834,shale,0.0,0.0,none
820.5,820.49,815.79,0.0851851851851852,-1.0125925925925927,-3.1094444444444447,3.2701664348561543,shale,0.0,0.0,none
821.5,821.49,816.79,0.08814814814814816,-1.0140740740740741,-3.1105555555555555,3.2716818445421496,shale,0.0,0.0,none
822.5,822.49,817.79,0.09111111111111111,-1.0155555555555555,-3.111666666666667,3.273197600338879,shale,0.0,0.0,none
823.5,823.49,818.79,0.09407407407407409,-1.017037037037037,-3.1127777777777776,3.2747137017657337,shale,0.0,0.0,none
824.5,824.49,819.79,0.09703703703703705,-1.0185185185185186,-3.113888888888889,3.276230148342884,shale,0.0,0.0,none
825.5,825.49,820.79,0.1,-1.02,-3.115,3.27774693959128,shale,0.0,0.0,none
826.5,826.49,821.79,0.10296296296296298,-1.0214814814814814,-3.116111111111111,3.2792640750326476,shale,0.0,0.0,none
827.5,827.49,822.79,0.10592592592592594,-1.022962962962963,-3.1172222222222223,3.2807815541894914,shale,0.0,0.0,none
828.5,828.49,823.79,0.1088888888888889,-1.0244444444444445,-3.118333333333333,3.282299376585089,shale,0.0,0.0,none
829.5,829.49,824.79,0.11185185185185187,-1.025925925925926,-3.1194444444444445,3.283817541743493,shale,0.0,0.0,none
830.5,830.49,825.79,0.11481481481481483,-1.0274074074074073,-3.1205555555555553,3.285336049189527,shale,0.0,0.0,none
831.5,831.49,826.79,0.11777777777777779,-1.028888888888889,-3.1216666666666666,3.2868548984487878,shale,0.0,0.0,none
832.5,832.49,827.79,0.12074074074074076,-1.0303703703703704,-3.122777777777778,3.288374089047639,shale,0.0,0.0,none
833.5,833.49,828.79,0.12370370370370372,-1.0318518518518518,-3.1238888888888887,3.289893620513215,shale,0.0,0.0,none
834.5,834.49,829.79,0.12666666666666668,-1.0333333333333334,-3.125,3.2914134923734175,shale,0.0,0.0,none
835.5,835.49,830.79,0.12962962962962965,-1.0348148148148149,-3.126111111111111,3.2929337041569124,shale,0.0,0.0,none
836.5,836.49,831.79,0.1325925925925926,-1.0362962962962963,-3.127222222222222,3.294454255393132,shale,0.0,0.0,none
837.5,837.49,832.79,0.13555555555555557,-1.037777777777778,-3.1283333333333334,3.2959751456122706,shale,0.0,0.0,none
838.5,838.49,833.79,0.13851851851851854,-1.0392592592592593,-3.1294444444444443,3.297496374345285,shale,0.0,0.0,none
839.5,839.49,834.79,0.13910714285714287,-1.040357142857143,-3.13,3.2983697465102177,shale,0.0,0.0,none
840.5,840.49,835.79,0.1373214285714286,-1.0410714285714286,-3.13,3.2985951129818516,shale,0.0,0.0,none
841.5,841.49,836.79,0.1355357142857143,-1.0417857142857143,-3.13,3.298820618719635,shale,0.0,0.0,none
842.5,842.49,837.79,0.13375,-1.0425,-3.13,3.299046263695009,shale,0.0,0.0,none
843.5,843.49,838.79,0.13196428571428573,-1.0432142857142856,-3.13,3.2992720478794055,shale,0.0,0.0,none
844.5,844.49,839.79,0.13017857142857145,-1.0439285714285715,-3.13,3.2994979712442465,shale,0.0,0.0,none
845.5,845.49,840.79,0.12839285714285714,-1.0446428571428572,-3.13,3.2997240337609433,shale,0.0,0.0,none
846.5,846.49,841.79,0.12660714285714286,-1.0453571428571429,-3.13,3.299950235400899,shale,0.0,0.0,none
847.5,847.49,842.79,0.12482142857142858,-1.0460714285714285,-3.13,3.3001765761355055,shale,0.0,0.0,none
848.5,848.49,843.79,0.12303571428571429,-1.0467857142857144,-3.13,3.300403055936146,shale,0.0,0.0,none
849.5,849.49,844.79,0.12125000000000001,-1.0475,-3.13,3.3006296747741937,shale,0.0,0.0,none
850.5,850.49,845.79,0.11946428571428572,-1.0482142857142858,-3.13,3.3008564326210115,shale,0.0,0.0,none
851.5,851.49,846.79,0.11767857142857144,-1.0489285714285714,-3.13,3.301083329447953,shale,0.0,0.0,none
852.5,852.49,847.79,0.11589285714285714,-1.049642857142857,-3.13,3.3013103652263625,shale,0.0,0.0,none
853.5,853.49,848.79,0.11410714285714287,-1.050357142857143,-3.13,3.3015375399275744,shale,0.0,0.0,none
854.5,854.49,849.79,0.11232142857142857,-1.0510714285714287,-3.13,3.301764853522913,shale,0.0,0.0,none
855.5,855.49,850.79,0.11053571428571429,-1.0517857142857143,-3.13,3.3019923059836933,shale,0.0,0.0,none
856.5,856.49,851.79,0.10875,-1.0525,-3.13,3.3022198972812213,shale,0.0,0.0,none
857.5,857.49,852.79,0.10696428571428572,-1.0532142857142857,-3.13,3.302447627386792,shale,0.0,0.0,none
858.5,858.49,853.79,0.10517857142857143,-1.0539285714285715,-3.13,3.3026754962716924,shale,0.0,0.0,none
859.5,859.49,854.79,0.10339285714285715,-1.0546428571428572,-3.13,3.3029035039071983,shale,0.0,0.0,none
860.5,860.49,855.79,0.10160714285714285,-1.0553571428571429,-3.13,3.3031316502645773,shale,0.0,0.0,none
861.5,861.49,856.79,0.09982142857142857,-1.0560714285714285,-3.13,3.303359935315087,shale,0.0,0.0,none
862.5,862.49,857.79,0.09803571428571428,-1.0567857142857144,-3.13,3.3035883590299755,shale,0.0,0.0,none
863.5,863.49,858.79,0.09625,-1.0575,-3.13,3.303816921380481,shale,0.0,0.0,none
864.5,864.49,859.79,0.09446428571428571,-1.0582142857142858,-3.13,3.3040456223378327,shale,0.0,0.0,none
865.5,865.49,860.79,0.09267857142857143,-1.0589285714285714,-3.13,3.30427446187325,shale,0.0,0.0,none
866.5,866.49,861.79,0.09089285714285714,-1.059642857142857,-3.13,3.304503439957943,shale,0.0,0.0,none
867.5,867.49,862.79,0.09296296296296296,-1.0605555555555557,-3.1305555555555555,3.305322400740888,shale,0.0,0.0,none
868.5,868.49,863.79,0.09888888888888889,-1.0616666666666668,-3.1316666666666664,3.3067313501737967,shale,0.0,0.0,none
869.5,869.49,864.79,0.1048148148148148,-1.0627777777777778,-3.1327777777777777,3.308140445911652,shale,0.0,0.0,none
870.5,870.49,865.79,0.11074074074074074,-1.0638888888888889,-3.133888888888889,3.3095496877675776,shale,0.0,0.0,none
871.5,871.49,866.79,0.11666666666666667,-1.065,-3.135,3.310959075554997,shale,0.0,0.0,none
872.5,872.49,867.79,0.12259259259259259,-1.0661111111111112,-3.136111111111111,3.312368609087632,shale,0.0,0.0,none
873.5,873.49,868.79,0.1285185185185185,-1.0672222222222223,-3.1372222222222224,3.313778288179503,shale,0.0,0.0,none
874.5,874.49,869.79,0.13444444444444442,-1.0683333333333334,-3.138333333333333,3.3151881126449254,shale,0.0,0.0,none
875.5,875.49,870.79,0.14037037037037037,-1.0694444444444444,-3.1394444444444445,3.316598082298513,shale,0.0,0.0,none
876.5,876.49,871.79,0.14629629629629629,-1.0705555555555557,-3.1405555555555553,3.3180081969551742,shale,0.0,0.0,none
877.5,877.49,872.79,0.1522222222222222,-1.0716666666666668,-3.1416666666666666,3.3194184564301152,shale,0.0,0.0,none
878.5,878.49,873.79,0.15814814814814815,-1.0727777777777778,-3.142777777777778,3.3208288605388345,shale,0.0,0.0,none
879.5,879.49,874.79,0.16407407407407407,-1.073888888888889,-3.1438888888888887,3.3222394090971266,shale,0.0,0.0,none
880.5,880.49,875.79,0.16999999999999998,-1.0750000000000002,-3.145,3.3236501019210793,shale,0.0,0.0,none
881.5,881.49,876.79,0.17592592592592593,-1.0761111111111112,-3.1461111111111113,3.325060938827074,shale,0.0,0.0,none
882.5,882.49,877.79,0.18185185185185185,-1.0772222222222223,-3.147222222222222,3.326471919631784,shale,0.0,0.0,none
883.5,883.49,878.79,0.18777777777777777,-1.0783333333333334,-3.1483333333333334,3.3278830441521765,shale,0.0,0.0,none
884.5,884.49,879.79,0.1937037037037037,-1.0794444444444444,-3.1494444444444447,3.329294312205509,shale,0.0,0.0,none
885.5,885.49,880.79,0.1996296296296296,-1.0805555555555557,-3.1505555555555556,3.3307057236093303,shale,0.0,0.0,none
886.5,886.49,881.79,0.20555555555555555,-1.0816666666666668,-3.151666666666667,3.3321172781814803,shale,0.0,0.0,none
887.5,887.49,882.79,0.2114814814814815,-1.0827777777777778,-3.1527777777777777,3.3335289757400886,shale,0.0,0.0,none
888.5,888.49,883.79,0.2174074074074074,-1.083888888888889,-3.153888888888889,3.3349408161035754,shale,0.0,0.0,none
889.5,889.49,884.79,0.22333333333333333,-1.0850000000000002,-3.1550000000000002,3.336352799090648,shale,0.0,0.0,none
890.5,890.49,885.79,0.22925925925925925,-1.0861111111111112,-3.156111111111111,3.337764924520303,shale,0.0,0.0,none
891.5,891.49,886.79,0.23518518518518516,-1.0872222222222223,-3.1572222222222224,3.3391771922118263,shale,0.0,0.0,none
892.5,892.49,887.79,0.2411111111111111,-1.0883333333333334,-3.1583333333333337,3.340589601984789,shale,0.0,0.0,none
893.5,893.49,888.79,0.24703703703703703,-1.0894444444444444,-3.1594444444444445,3.34200215365905,shale,0.0,0.0,none
894.5,894.49,889.79,0.25125,-1.0907142857142857,-3.1623214285714285,3.3451359420303484,shale,0.0,0.0,none
895.5,895.49,890.79,0.25375,-1.0921428571428573,-3.1669642857142857,3.3499908667633647,shale,0.0,0.0,none
896.5,896.49,891.79,0.25625,-1.0935714285714286,-3.171607142857143,3.3548457994385084,shale,0.0,0.0,none
897.5,897.49,892.79,0.25875,-1.095,-3.17625,3.3597007400213488,shale,0.0,0.0,none
898.5,898.49,893.79,0.26125,-1.0964285714285715,-3.180892857142857,3.364555688477655,shale,0.0,0.0,none
899.5,899.49,894.79,0.26375,-1.0978571428571429,-3.1855357142857144,3.3694106447733922,shale,0.0,0.0,none
900.5,900.49,895.79,0.26625,-1.0992857142857144,-3.1901785714285715,3.3742656088747216,shale,0.0,0.0,none
901.5,901.49,896.79,0.26875,-1.1007142857142858,-3.1948214285714287,3.379120580747999,shale,0.0,0.0,none
902.5,902.49,897.79,0.27125,-1.102142857142857,-3.199464285714286,3.383975560359774,shale,0.0,0.0,none
903.5,903.49,898.79,0.27375,-1.1035714285714286,-3.204107142857143,3.3888305476767866,shale,0.0,0.0,none
904.5,904.49,899.79,0.27625,-1.105,-3.20875,3.3936855426659673,shale,0.0,0.0,none
905.5,905.49,900.79,0.27875,-1.1064285714285715,-3.2133928571428574,3.3985405452944364,shale,0.0,0.0,none
906.5,906.49,901.79,0.28125,-1.1078571428571429,-3.2180357142857146,3.4033955555295012,shale,0.0,0.0,none
907.5,907.49,902.79,0.28375,-1.1092857142857142,-3.2226785714285717,3.4082505733386546,shale,0.0,0.0,none
